times,n,Tpara,Tperp
1592432375.151089,2.0069187,180.30223,182.81972
1592426285.66435,1.2420636,344.1981,414.91812
1592427008.974669,1.1623311,467.46103,464.70105
1592430157.0695329,1.7721652,238.25084,202.49025
1592432815.85734,5.0407157,132.38457,74.462456
1592430698.277246,1.2310587,463.0865,439.63412
1592426840.372272,1.3229663,233.82297,228.72868
1592426801.071701,0.81486034,455.72293,467.05652
1592433587.318301,1.6938838,203.95432,200.88008
1592431606.09016,0.9565121,437.24826,425.3747
1592430416.723234,1.5314978,254.50414,225.04211
1592432730.9561331,4.5252495,83.436035,77.17895
1592428700.248796,0.9224239,412.42252,367.72232
1592429208.00602,1.6550906,236.21542,185.32524
1592433180.062509,3.541181,53.385323,65.19658
1592432990.4598248,1.1102605,212.0685,281.12817
1592426006.810366,1.1072913,420.25656,400.96826
1592426916.1233568,1.1805397,456.28436,479.56326
1592430481.674158,1.531006,189.15721,208.52542
1592428696.348738,0.9626884,478.30072,411.4044
1592432132.147636,1.148085,359.2764,303.6093
1592431468.6881971,2.3195515,217.54916,196.99522
1592427909.4375198,0.7163778,788.62634,681.63776
1592433511.567224,5.5241246,94.083534,68.50216
1592426651.969574,1.0438242,404.49777,386.18265
1592427608.083228,1.48048,252.30176,224.94
1592427325.029178,1.0729747,469.52374,412.8541
1592433567.818017,1.5244268,181.28357,182.39609
1592426236.013636,0.91446185,405.20517,351.41776
1592427468.731231,1.0815336,511.84735,489.2054
1592433497.4670238,5.742492,82.390724,72.31118
1592432886.508349,0.9644343,288.08014,324.49747
1592428352.243835,0.92952013,408.6387,333.41324
1592428757.6996071,1.1751934,381.23447,352.92413
1592427357.7296472,1.408192,377.27606,322.13684
1592427896.237334,0.8713919,694.5872,598.7982
1592427170.2269802,1.0152586,348.89706,324.0738
1592427716.984768,0.98906344,603.1298,401.00882
1592430970.831116,1.4122207,130.24666,161.18312
1592425998.2602508,1.0265611,425.67236,375.2237
1592428884.0014038,0.9728617,500.42755,521.26996
1592431484.138425,1.2581097,313.4276,314.3675
1592427140.226552,0.8359558,358.0702,354.96576
1592432897.758504,1.2242074,223.00331,249.98645
1592427972.138419,0.66550374,895.7995,863.6827
1592433012.060124,1.1744895,226.42264,332.20782
1592433322.11454,1.0258136,412.4584,353.5155
1592430245.1208,1.7897636,154.98775,164.31688
1592433948.673425,4.961026,109.64193,75.92231
1592426718.420531,1.3805629,412.12,404.3719
1592429040.903641,1.0462996,443.8615,387.13504
1592427341.979419,1.270651,463.2015,407.20953
1592432148.947864,1.1675602,271.96887,223.8133
1592427602.533142,1.5866942,236.43651,207.95844
1592429602.061632,0.927992,368.68484,451.3108
1592429098.204467,1.0330417,461.26395,426.21585
1592430827.579081,1.4109265,170.14204,171.81645
1592430224.120501,2.7163935,138.01756,129.23555
1592430219.9204302,2.2109444,126.202324,125.28789
1592434249.577697,1.8008643,208.59113,143.60696
1592433797.1712818,1.2620952,422.81924,443.31625
1592433330.664653,0.8784062,405.87585,390.30817
1592432430.95187,1.1836559,341.06213,350.82092
1592434295.928349,1.4957017,267.7336,205.95393
1592430734.877758,1.1886122,469.95685,398.6724
1592428756.799594,1.1152271,400.17273,398.35394
1592428461.2953742,0.72229034,790.1804,793.0366
1592428265.0925949,1.0343055,581.4071,493.28198
1592426379.265692,1.3162148,381.8389,373.12415
1592427682.784284,1.0819653,376.786,277.83893
1592431973.595376,2.592826,142.798,120.02785
1592427500.981688,1.0722922,307.20828,297.4754
1592433081.5111182,1.747522,164.43782,213.03035
1592426220.1134222,0.96314967,452.4045,435.59604
1592430879.77982,1.96842,149.83858,124.353264
1592428612.497542,3.8882065,124.18387,104.447464
1592430371.872593,3.9778984,194.55157,161.31134
1592431907.8944378,1.5838399,233.02823,216.65352
1592427341.829419,1.0673711,433.41544,428.07364
1592433430.8660731,1.1866598,441.28296,400.07153
1592426923.0234408,1.1273724,470.75714,485.2844
1592428325.393451,0.9617653,372.99457,341.681
1592433093.5112882,1.5960827,208.21248,205.38594
1592427737.085068,1.3214118,411.1493,397.1656
1592433624.218827,1.3579266,275.81104,286.8684
1592429309.1074638,1.1192983,410.27692,403.9139
1592428646.248026,1.6990424,262.59442,259.8126
1592433355.865008,1.177342,360.17755,385.63004
1592427396.880204,1.1587317,400.07928,361.34787
1592427654.433884,1.0991468,344.98593,269.3925
1592426896.323071,1.1064487,457.17834,489.6529
1592428164.591155,0.7480041,874.94604,775.4169
1592431386.937031,3.0071788,191.64438,114.143295
1592426400.565991,1.2111262,438.42703,401.06973
1592430599.875836,1.1566503,405.36322,381.36856
1592426827.772086,1.4488845,200.28133,188.53043
1592426635.919346,1.1019244,439.7526,449.31802
1592432386.401246,1.7237964,180.72343,203.73001
1592430472.074017,1.4032079,245.62589,252.21367
1592428479.145646,0.77291805,800.9472,702.99365
1592431563.039534,1.1973573,398.12277,422.88104
1592432637.504812,1.1833338,381.0941,342.01074
1592431661.740942,0.9361638,585.9942,554.7197
1592426637.419374,1.1140363,535.3685,486.27795
1592432893.8584478,1.181298,252.53142,269.60034
1592426229.41355,0.8232295,425.10825,467.3829
1592425980.709995,1.151504,414.05396,458.68793
1592430251.2708852,1.8332661,161.5134,196.57414
1592426089.761552,1.1248975,440.6156,341.9159
1592430151.069448,2.1491675,210.03938,185.26797
1592428851.450947,0.8044407,743.7587,674.21063
1592426801.521714,0.7495183,413.04465,405.67902
1592425835.6579242,1.1962465,454.3383,429.1245
1592433837.8218508,1.075298,283.8503,248.88411
1592430382.072735,1.9343685,202.86023,175.79108
1592432980.259684,0.95991,251.96281,333.5224
1592429781.164195,1.44473,194.488,157.03938
1592427463.78116,0.966617,446.23682,408.58093
1592426751.571002,0.8805904,413.6756,458.53183
1592429706.3131268,0.853668,478.54645,479.25595
1592427555.882473,1.4002855,158.04832,196.30246
1592428485.1457322,0.66690797,914.0075,799.7143
1592427654.133884,1.2983266,292.15582,266.6849
1592431142.133562,1.0864177,467.08023,460.9888
1592427815.986179,1.1360362,514.1244,451.1353
1592429773.6640818,1.2660018,185.3716,173.25034
1592434676.9337542,0.92882204,533.4484,439.46805
1592426111.661866,0.6338064,538.5807,479.1115
1592433868.27229,4.486352,72.04608,71.35231
1592433147.812055,6.07895,101.9599,61.148712
1592427095.22591,0.7618605,608.41254,463.2665
1592427018.274812,0.78501207,517.55975,521.514
1592431429.9876428,1.756634,189.39012,183.25612
1592431876.843997,1.8688997,242.32088,181.85133
1592434386.67964,1.2222786,273.43982,310.8365
1592429619.6118882,1.1041719,310.86774,407.4587
1592428400.54452,1.1410991,505.52502,485.00757
1592428699.048768,1.04165,404.076,382.00485
1592431484.8884249,1.3979857,289.56088,308.27524
1592431102.2329931,1.1726714,466.96188,483.0889
1592431508.138766,1.0945578,422.01318,478.8047
1592430395.122934,1.3215455,226.54451,213.80814
1592432452.402182,1.1483396,330.61002,288.444
1592433326.614596,1.0679239,403.07724,389.33356
1592425878.1085382,1.2277968,478.6097,426.77155
1592428916.701874,0.97311795,472.6319,527.3933
1592428860.001062,0.79452133,606.2172,580.10693
1592434095.225512,1.1024315,434.7599,374.22406
1592431555.539434,1.019235,483.32977,513.4144
1592426940.873698,1.2124213,430.41473,452.20016
1592428054.4895868,0.7553944,911.7629,781.1943
1592427486.131488,0.907599,496.6276,396.56357
1592428736.549309,1.0809671,377.71597,419.5844
1592429532.760648,2.6212463,120.86616,127.006096
1592426221.763436,0.8942724,381.03622,394.88327
1592432751.35643,5.6097584,47.597183,57.634468
1592430218.7204149,2.640993,123.535065,102.84273
1592433017.160209,1.0719113,274.234,394.25433
1592426229.26355,0.8032435,443.11407,396.2264
1592431539.189206,1.1128923,443.4936,489.09622
1592431819.8431869,1.4037489,304.4764,276.9474
1592432110.997323,1.0249946,280.51495,278.3557
1592431046.732196,1.3095648,342.86154,294.57327
1592430499.0744011,1.1894243,229.64847,280.47723
1592431331.736249,5.04283,92.06979,62.36914
1592426420.666278,0.86647636,637.113,609.23517
1592430921.030404,2.3705218,100.65511,117.966156
1592430459.773844,1.1422387,326.12033,277.79123
1592427084.125754,1.9054391,204.16052,198.98035
1592429877.915561,2.4182155,151.3022,136.56778
1592428785.450007,0.86568105,547.87103,508.56998
1592426649.119545,1.0893689,390.4885,421.5074
1592427152.076724,0.86517227,413.68115,342.1889
1592429379.908469,3.5958738,131.297,85.74994
1592429563.36109,1.2301137,226.84984,246.15718
1592427808.636079,1.2062618,478.83453,385.1627
1592434240.127569,1.5534025,213.881,159.29498
1592429975.566957,1.0135453,339.74548,394.49365
1592428454.99529,0.7119515,767.05994,715.7083
1592429287.807159,1.4955144,289.35947,272.88895
1592428336.793607,1.0673249,372.77225,306.17664
1592431771.242505,1.2581439,354.9766,307.93155
1592433569.1680472,1.4636042,190.94673,197.06906
1592432140.84775,1.2106992,275.7464,239.9208
1592432040.046314,1.0430015,221.841,240.94339
1592428249.642368,0.8941936,696.96497,559.50775
1592430602.12588,1.1803672,409.1057,371.9057
1592428573.196985,0.73174834,434.64404,403.47174
1592430877.229792,1.6705283,146.98116,159.21451
1592429998.517283,0.9310857,332.1578,348.68704
1592426956.1739268,1.3640872,383.84073,415.40765
1592428332.14355,0.78165925,435.5769,385.07605
1592431082.132708,1.2022854,429.35324,478.72437
1592428088.840072,0.6482497,1083.3206,929.0404
1592430185.569946,2.227733,148.10263,174.132
1592431220.734671,1.2544538,424.9055,404.31915
1592429788.06428,1.5392686,186.90404,145.92897
1592429940.316458,1.1800559,422.77023,432.21765
1592433183.212566,3.0240169,67.39611,80.14877
1592426444.81662,1.0814297,619.9868,681.2836
1592427347.529506,1.2736472,458.30005,389.93225
1592427430.330689,0.85546947,454.07574,380.34952
1592432476.552525,0.9151696,445.29987,395.57346
1592431049.582238,1.2297415,334.56406,335.77347
1592430864.779608,3.7636514,124.05392,104.66964
1592430558.325253,1.5643344,280.66187,325.31644
1592428048.039488,0.68150234,1078.8241,916.0003
1592426975.3741992,1.2045374,450.62332,481.86984
1592428579.347071,0.89139175,384.95566,398.5721
1592433994.424078,1.0819262,351.73102,274.70718
1592432047.996428,1.2062756,268.76822,229.56471
1592427264.878321,0.79772246,591.1569,481.90274
1592429141.705079,1.120621,353.6852,277.46527
1592429674.062656,0.5922675,453.0334,624.7974
1592429491.210065,1.5355923,155.73163,169.95624
1592429373.1583848,2.842926,154.06523,98.45484
1592429946.01653,1.0574874,354.2314,388.78418
1592426520.8677042,0.87059873,493.76108,489.63495
1592434168.426547,1.1767905,392.4762,372.50848
1592431486.838454,1.297384,303.8783,356.0943
1592433475.566712,4.8702,114.74757,87.71427
1592427679.18424,1.1977407,347.9307,307.46152
1592434401.379853,1.4519339,174.29466,182.2332
1592432243.2992132,4.5802712,95.6598,77.75608
1592427945.4380329,0.69471526,957.7396,785.1309
1592426768.821244,0.86699265,518.0875,407.1997
1592428486.6457448,0.6621837,944.68994,862.50037
1592426693.670173,1.2726735,343.16605,394.7885
1592430669.926833,1.1513952,423.977,404.7039
1592429612.2617888,1.0467227,325.77698,408.50916
1592430458.273831,1.0784066,321.1761,260.24316
1592427567.132643,1.5808909,188.4633,209.3411
1592426410.166134,1.3536769,462.07404,373.9539
1592431732.24195,1.401772,376.67203,372.07535
1592434591.582548,0.83667934,441.473,436.6211
1592432573.153903,1.1870606,408.6636,381.22888
1592432699.605692,1.4026006,294.88745,347.48816
1592434480.4309728,5.1431484,125.030205,89.84335
1592428954.8024151,1.0017666,443.69705,464.82153
1592431823.2932448,1.3463619,306.87128,280.56277
1592430268.371128,1.4991405,175.31511,206.96666
1592430217.370401,2.4770892,116.25733,116.26044
1592427489.881532,1.016322,396.44778,379.4595
1592430170.119733,2.1179867,201.81596,124.43629
1592431714.841695,0.9619267,391.67453,415.09097
1592432590.854144,1.1559347,422.26328,406.99377
1592432927.908931,1.1546601,211.81546,249.6848
1592431694.141411,1.08859,430.984,491.79572
1592429810.564607,4.5889983,72.9589,78.04466
1592432115.947394,0.99604374,287.86108,303.7782
1592430051.7680378,1.4940027,307.97714,278.41284
1592426910.57327,1.2092836,492.24292,476.93805
1592434836.236024,1.0915395,440.64902,462.9824
1592431280.285524,3.8198676,108.07084,87.20133
1592434184.626774,1.4981529,419.2374,335.81335
1592434714.884293,1.05278,457.2786,357.88254
1592432763.3566022,3.8678923,86.4618,83.250946
1592426415.566206,0.9774356,487.08267,497.99857
1592433892.872631,5.052193,77.111015,68.02316
1592432142.647779,1.3525941,239.6868,280.17978
1592434520.631541,3.204941,172.74538,99.33025
1592426231.813579,0.7350648,408.61914,371.82
1592425834.90791,1.1365447,469.53568,449.95374
1592434738.584634,1.0690076,489.12732,381.55792
1592429362.658228,1.6390196,233.36624,209.74443
1592429213.556105,1.3998247,288.59305,226.26183
1592432821.407425,4.1511536,162.57445,92.1403
1592429406.908854,2.037855,121.369385,98.82335
1592434208.7771149,2.2887714,98.81673,114.350975
1592427347.079506,1.314105,412.29266,371.2526
1592431902.344367,0.9154657,223.87718,212.26332
1592431491.638525,1.1351546,415.77905,402.11853
1592430713.127459,1.3440305,415.48447,388.12192
1592427940.487962,0.79133874,764.9717,659.7261
1592431192.3842728,1.0318568,435.06738,459.54456
1592427956.83819,0.7294337,898.27826,788.0855
1592432479.852566,1.2467397,366.82242,327.33673
1592429578.661304,1.3779633,250.2875,309.9873
1592426642.069432,1.1457262,438.54333,467.52386
1592434497.981215,4.5202107,133.44928,73.39935
1592427805.186037,1.1976871,432.79025,391.1781
1592433694.8698208,1.2327791,360.50983,309.6379
1592428906.651731,1.0407073,541.5134,541.85986
1592427201.427423,1.2117966,396.06558,340.787
1592428413.294705,1.1343868,533.35803,526.3298
1592434199.476987,1.5192084,209.19464,168.19562
1592426579.068532,1.1391602,537.0892,533.6154
1592431996.095704,2.1831493,111.295395,110.90687
1592428838.100762,0.75184786,661.0236,700.7
1592427635.983613,1.4063115,334.54938,226.64267
1592427494.081602,0.9778178,379.47623,371.94028
1592426911.323284,1.2679582,429.8823,439.80508
1592426260.463994,0.82839495,459.99478,411.21735
1592430363.022465,1.7230539,235.16737,208.39803
1592429749.213739,0.79747856,345.60486,274.67526
1592434181.926733,1.4102525,429.79437,324.86136
1592433700.869906,1.2667873,389.9606,335.35117
1592431195.534316,1.1296624,400.96338,397.8557
1592432932.409002,1.2092265,237.89189,301.6104
1592432536.1033769,1.3165418,371.66748,345.4945
1592427939.437948,0.7940264,718.8212,743.7667
1592427864.136878,1.323143,496.34598,445.26535
1592428864.951133,0.86605906,585.3699,539.62085
1592433874.872375,5.0046554,77.005615,71.8676
1592432418.9517,1.3778036,247.07158,289.05576
1592429169.005464,1.4393494,287.17743,263.19284
1592430586.075652,1.1833918,404.03174,440.12036
1592427520.031958,1.0179197,370.59995,296.75784
1592427070.6255538,1.0386856,387.08884,336.1304
1592433512.317236,5.779597,102.74791,69.546776
1592432896.708491,1.265744,218.72678,250.96272
1592426483.667176,1.195918,447.36157,501.883
1592427645.133756,1.2100807,278.43686,227.37743
1592428208.0917828,0.8690378,722.7962,581.799
1592429641.812201,1.1481297,351.18372,408.12616
1592429242.956519,1.4704821,321.39435,289.19382
1592433901.272758,3.7929142,112.32702,86.6403
1592426517.567661,0.92471796,489.16034,483.00357
1592430537.324956,1.8270088,246.9711,229.39287
1592434456.730633,7.0759115,98.397285,64.30095
1592427736.03504,1.2908773,404.04907,389.16968
1592426426.066348,0.8544019,627.3665,622.12006
1592430697.827232,1.2335271,451.90628,436.9386
1592427342.579434,1.0854535,476.79297,416.60718
1592426845.472343,1.2863573,253.70674,276.33377
1592432307.5001228,1.2639436,196.18488,203.93271
1592432229.199015,3.8115947,122.65091,80.66637
1592428567.6469,1.0291348,593.49994,513.5339
1592427389.5301042,1.2744373,391.8408,373.8965
1592434451.630563,5.9581122,95.93567,68.73004
1592426046.260937,1.3919752,377.17575,420.89966
1592426535.267918,0.9390833,503.9241,452.05222
1592434845.8361511,0.92507315,391.55646,470.96817
1592428557.446757,1.2413654,447.5678,402.98892
1592431077.7826371,1.2370356,443.3312,480.27896
1592433329.164639,0.9958448,355.5804,342.25302
1592433612.518657,1.5503258,161.4384,155.87065
1592432544.053476,1.2000186,333.79407,339.2481
1592429928.1662872,1.3579116,260.7066,219.15332
1592434077.675255,1.0684911,411.2521,341.72528
1592431540.3892212,1.0818728,384.71866,488.67114
1592426945.2237709,1.0626353,495.80936,493.5735
1592432952.209286,1.258464,268.33936,304.2986
1592433996.074092,1.08528,334.42703,298.90295
1592432364.350933,1.0636672,233.92657,233.90546
1592433566.0179892,1.8261718,169.6686,169.40453
1592427402.13029,1.3545585,366.50104,346.5073
1592431260.035226,4.300575,104.084404,82.53678
1592425926.709224,0.95099884,732.35236,600.523
1592434557.982066,0.97034377,317.30612,317.56808
1592425998.710251,1.0495952,405.27875,413.47128
1592430626.576221,1.1453748,421.24152,394.42062
1592427629.5335271,1.3914624,225.99643,187.56511
1592432750.756416,5.6666555,64.8197,59.943275
1592426545.31806,0.9655394,476.16193,453.26816
1592426616.5690749,1.0890728,497.3196,495.4116
1592427605.0831842,1.8113801,207.44063,175.88475
1592430061.968181,1.5308367,332.771,312.84766
1592433849.972021,2.8375275,98.44217,123.48456
1592432814.9573262,5.3122354,129.15103,63.66151
1592433682.269651,1.5434943,315.46152,298.30286
1592429504.71025,1.5127378,154.60309,165.3699
1592430997.9815,2.321659,134.06546,129.98372
1592426977.474226,1.3300824,400.18076,425.75266
1592429536.810706,2.1741598,139.53893,154.62006
1592433921.223043,5.279783,74.62497,80.76218
1592426228.513536,0.83660984,492.51172,448.8551
1592428641.447955,1.8573128,231.01614,243.81133
1592431459.538069,2.3519948,195.60992,185.97595
1592429037.3035982,1.027583,536.1982,417.91818
1592434649.483371,0.6789108,586.59875,558.9655
1592431084.832737,1.2359755,434.49478,463.681
1592426673.269889,1.0262995,404.1364,415.13455
1592429039.403627,1.0652628,441.62317,383.46118
